year,day_of_year,special_avg,smooth_14day
2003,214,16.4771655710032,15.745693284092997
2004,214,20.856052644200822,19.9172527075255
2005,214,28.99014841838549,27.485478942865335
2006,214,22.977716667158415,22.011910927411826
2007,214,25.165420306615978,23.95362590266232
2008,214,28.770789168558803,27.820767222395663
2009,214,22.680718582933142,21.659784395018676
2011,214,27.35244396165315,25.932775910423935
2012,214,32.18377879381838,30.831021305506624
2013,214,29.869268331318388,28.882974202772257
2014,214,28.95460897195654,27.669224422651546
2015,214,30.7131288824884,29.330629329870586
2017,214,30.778800251359996,29.485097209588027
2018,214,29.121303958545326,27.719021272906208
2019,214,30.290958713871063,29.290740215174228
2020,214,28.52860476569596,27.26213185927299
2022,214,40.76845900508847,38.44085273761801
2023,214,37.45746347502918,35.740929589715016
2024,214,43.136693813758534,40.80792317100839
1996,215,13.241701441113092,12.158010276700926
1997,215,16.79240520787339,15.595510661369032
1998,215,22.741799685632714,20.936795720558397
1999,215,18.75161184112633,17.535097912939875
2001,215,18.693742492105674,17.208958515569147
2002,215,16.96245102726281,15.86200920361175
2003,215,17.135234415047194,15.836192967123523
2005,215,30.147963661313174,27.75513658958564
2006,215,23.89540602220971,22.138114434087907
2007,215,26.170482674879096,24.091845219040778
2008,215,29.919843591104986,27.978788775864466
2010,215,24.94351777837055,22.902158520575224
2011,215,28.444852185753266,26.18720012254941
2012,215,33.46914198426219,31.007788466521905
2013,215,31.06219406836515,29.0470290764512
2014,215,30.111004832264758,27.828255593573697
2016,215,42.34359003527456,38.87822158585113
2017,215,32.00805108428952,29.65414762392081
2018,215,30.284357321726823,27.878968004419413
2019,215,31.500726018807345,29.457111193877033
2020,215,29.667986771627117,27.418823231795347
2021,215,33.74267033042969,30.981194861180217
2022,215,42.396679136477246,38.90064978383197
2023,215,38.953448302250386,36.16338438650623
2024,215,44.859497053889555,41.20916773082359
1996,216,13.008799932275002,12.211310456342517
1997,216,16.49705218792148,15.65884733860519
1998,216,22.341805811429168,21.02257199909787
1999,216,18.421799338528672,17.60582421879881
2000,216,24.04772910930478,22.52409967842768
2001,216,18.36494782386732,17.279466552976633
2002,216,16.664107158432184,15.925987250386383
2004,216,21.307529657908557,20.00455477723197
2005,216,29.617706559811452,27.86884703309309
2006,216,23.475121956629415,22.22824182203029
2007,216,25.710183450560677,24.19055361690127
2008,216,29.39359877675413,28.09163880854458
2009,216,23.17169466883286,21.754724396777387
2010,216,24.504799011590688,23.002560571202384
2011,216,27.944550240251804,26.29448686316919
2012,216,32.88047037719447,31.1340255491189
2013,216,30.515857036185718,29.16418776429853
2015,216,31.37798488117818,29.45919247479286
2016,216,41.59883030385382,39.04866199077845
2017,216,31.44507785719711,29.774873843624796
2018,216,29.751701261945644,27.99319289008924
2019,216,30.94667587261565,29.57592391259481
2021,216,33.14918777328764,31.11701505001297
2022,216,41.65098564802929,39.22660191469823
2023,216,38.2683160385163,36.32017887408795
2024,216,44.07048632169391,41.38973510445278
1996,217,13.713810570651281,12.340331500262055
1998,217,23.552617789443808,21.2441576275836
1999,217,19.420166949631177,17.788531293541062
2000,217,25.35099343338651,22.762604623520964
2001,217,19.360234372700226,17.461609775418275
2003,217,17.74616048373227,15.96598763285363
2004,217,22.462289141069935,20.16884300810145
2005,217,31.22283526635482,28.162594914430603
2006,217,24.74735389214739,22.46106765967488
2007,217,27.103544324862412,24.44554675427163
2009,217,24.427482392203373,21.933385967804572
2010,217,25.832834194265892,23.245598727371565
2011,217,29.45900240390904,26.571640410201155
2012,217,34.662424249298056,31.460133463355163
2014,217,31.184558736504258,28.05633813463129
2015,217,33.078511698963744,29.701127307555826
2016,217,43.85327483839266,39.46123844207117
2017,217,33.1492407722476,30.086745560646218
2018,217,31.364091798249056,28.288269728474223
2020,217,30.7257456610109,27.643550033462386
2021,217,34.94570475835697,31.445788098553997
2022,217,43.90825673633813,39.54774504372092
2023,217,40.34226367860284,36.61524048100625
2024,217,46.45888201207002,41.72953339865163
1996,218,13.155010554811561,12.411655349458462
1997,218,16.682468543232613,15.771847679097519
1998,218,22.592913473418456,21.366651908129512
2000,218,24.318010262214102,22.894452035537252
2002,218,16.851401105170915,16.040131872192344
2003,218,17.02305331316758,16.081294957763124
2004,218,21.54701271493288,20.285666622883788
2005,218,29.95059071029111,28.324981056673778
2006,218,23.738967369985712,22.58977561636717
2008,218,29.723964098545,28.292977001103605
2009,218,23.43212975280641,22.060430312001508
2010,218,24.78021733897451,23.37995213417235
2011,218,28.25862917976985,26.724853073749948
2012,218,33.250025914075096,31.64040848663933
2013,218,30.858835825753214,29.3732131220548
2014,218,29.913873843626543,28.258962699515937
2015,218,31.730653438409,29.873164595653382
2016,218,42.06637465130967,39.68931395363146
2017,218,31.798500496729343,30.259150701991473
2019,218,31.29449679140358,29.787900262725508
2020,218,29.473756137486024,27.843193417802816
2021,218,33.521763522484065,31.62753642907136
2022,218,42.11911618832231,39.83304301735008
2023,218,38.69842752770413,36.825055653531116
1996,219,13.455546525501159,12.589203257404085
1997,219,17.063591907311196,15.997004274516309
1998,219,23.109065334578037,21.67157941121956
1999,219,19.05443848575432,17.919932479122632
2000,219,24.87357323868933,23.222662478962327
2001,219,18.99563458343024,17.592605443803002
2002,219,17.236383858892076,16.158995583442127
2003,219,17.411957588862162,16.311048289393423
2004,219,22.03927019771954,20.576478022393825
2005,219,30.63483416371441,28.72921218215949
2006,219,24.28130168222219,22.9101709498235
2007,219,26.593119380666018,24.628935386665297
2008,219,30.40303009897718,28.502639133276357
2009,219,23.967454132155428,22.376684381048943
2010,219,25.346339778849252,23.71440080136582
2011,219,28.90421851742289,27.106248472208534
2013,219,31.5638288123116,29.590880230457508
2014,219,30.597278473004984,28.662698272159968
2015,219,32.45556374478952,30.301420514739398
2016,219,43.02741217283408,40.25706696174022
2018,219,30.773430495284092,28.500486176338352
2019,219,32.00944277576898,30.008640366596108
2020,219,30.147105951516235,28.24098889806536
2021,219,34.287593066860374,32.0799662434958
2022,219,43.081358629368125,40.40150785685718
2024,219,45.5839494949717,42.10412851011316
1996,220,14.994178255854287,12.771159224944942
1997,220,19.014800941639738,16.22775093124503
1999,220,21.23329934455927,18.177600852833976
2000,220,27.717847825364608,23.559021546672177
2001,220,21.167771259771623,17.998408245159766
2002,220,19.20735152427645,16.392078862222842
2003,220,19.403001979590723,16.546505807514844
2004,220,24.55944434120527,20.874509523761706
2006,220,27.057850457237656,23.23852087840996
2007,220,29.63402278883416,25.197042879683853
2008,220,33.879593962103144,28.9137716537837
2009,220,26.708114673414567,22.70079022824306
2010,220,28.24467486751609,24.057152971955045
2012,220,37.89862527970871,32.366954900871605
2013,220,35.17312914433569,30.01770993967471
2014,220,34.09605449312377,29.076457564517312
2015,220,36.166833302632455,30.740308930908526
2016,220,47.94756472989562,40.83891582219708
2017,220,36.244165881147076,30.953979830051853
2018,220,34.29234936804219,29.157897448780762
2019,220,35.6696987328481,30.441496001234988
2020,220,33.594405078862,28.648660620768617
2021,220,38.208353814119754,32.54362873088
2023,220,44.108753706732855,37.670655107478574
2024,220,50.79644019201275,42.79080044289858
1996,221,15.111743468782764,12.997203549444725
1997,221,19.16389074725304,16.514408043159293
1998,221,25.953480706089493,21.998499693587743
1999,221,21.399783783787715,18.49770287678908
2000,221,27.935175819330254,23.9768812040246
2001,221,21.33374191137467,18.317522402263563
2002,221,19.357951065859336,16.68163876518317
2003,221,19.55513556238921,16.83901523356706
2004,221,24.752008165251553,21.244754755708993
2005,221,34.40557053653468,29.162598322624376
2007,221,29.866374981775202,25.643789780328294
2008,221,34.14523450672785,29.424522546617766
2009,221,26.91752562844788,23.103427681059635
2011,221,32.46193936256087,27.515151867587672
2012,221,38.195777939539596,32.84808398913053
2013,221,35.44891194127557,30.54796148679572
2014,221,34.36339224502358,29.590471702170827
2015,221,36.450407459589854,31.285541037909645
2017,221,36.528346381506836,31.414105292556116
2018,221,34.561226213873844,29.674870824456296
2019,221,35.949374994865636,30.979233569616195
2020,221,33.85780953617262,29.15511215638769
2022,221,48.38409489051904,41.010973005014584
2023,221,44.45459826940618,38.23062276589705
2024,221,51.1947210584451,43.793056732954405
1997,222,17.62361896848518,16.665447309005412
1998,222,23.867504824698294,22.237718502398174
1999,222,19.67980512868987,18.666364224038325
2001,222,19.619071282378435,18.4856632437316
2002,222,17.802081951661517,16.834207507920947
2003,222,17.98341801118968,16.993138076251707
2005,222,31.640269375682077,29.479721859671262
2007,222,27.465905519428638,25.87918015122043
2008,222,31.400857501882832,29.69363653918105
2010,222,26.17820661292328,24.31953144212745
2011,222,29.852854926437526,27.81436053843722
2012,222,35.125843989055674,33.149122141272805
2013,222,32.59975362727296,30.82735034917595
2014,222,31.60148110725909,29.861305094258217
2016,222,44.43957177674194,41.28432398289754
2017,222,33.592429985481836,31.702001664582053
2018,222,31.783414438649004,29.947263435274824
2019,222,33.05999264035229,31.262566807029362
2020,222,31.13653392428054,29.421960823130075
2021,222,35.41291182062967,32.8985646424661
2022,222,44.495288755899686,41.45693960487667
2023,222,40.88162010678314,38.58098950377139
2024,222,47.08001465001295,44.2649294781816
1996,223,15.364734566173048,13.2211329453377
1997,223,19.48472029021282,16.91377146349117
1998,223,26.387977200719313,22.574021617318923
1999,223,21.758045211038596,18.943660900604325
2000,223,28.40284857998308,24.390831259377844
2001,223,21.690897708040303,18.76210415502822
2002,223,19.682029441957763,17.08504628040222
2003,223,19.88251507460529,17.246531949574678
2004,223,25.166390378745064,21.611535878418803
2005,223,34.98156648725723,29.925546474608065
2006,223,27.72654046875437,23.642614254096355
2007,223,30.366378637694705,26.266186235356404
2008,223,34.7168720789478,30.13608774078876
2009,223,27.368161543611457,23.502297954722206
2010,223,28.942695280937105,24.74134935521028
2011,223,33.005396289269314,28.23499973699513
2012,223,38.83522710677577,33.644059958799325
2013,223,36.04237484327898,31.286694498094104
2015,223,37.060636755936386,31.82567181364311
2016,223,49.13250947124169,42.00039318130877
2017,223,37.13988048119562,32.1753330381316
2018,223,35.1398280519122,30.39510502395542
2019,223,36.55121632768297,31.728395915931532
2021,223,39.15261006952249,33.46918434843901
2022,223,49.19411031249033,42.08389681376021
2023,223,45.198828584290375,39.15702861158341
2024,223,52.05179017743331,45.02354498692212
1996,224,16.136660244382668,13.481682207203379
1998,224,27.71371160306237,23.02149878994204
1999,224,22.851171404251435,19.312625466504283
2000,224,29.82981030579501,24.8547388576981
2001,224,22.780650404524724,19.12993005938691
2003,224,20.881414461208905,17.583691996460665
2004,224,26.430752146762213,22.02258196367736
2005,224,36.73904360599386,30.518750430583093
2006,224,29.11952441283564,24.095475619827607
2007,224,31.891988294257157,26.781127610068072
2009,224,28.743140497521537,23.94930586860748
2010,224,30.396778954672605,25.232148454887124
2011,224,34.66359043544501,28.794692558482986
2012,224,40.7863124895862,34.30261281003655
2015,224,38.92256655625262,32.43098824664985
2016,224,51.60093126742605,42.833563388135794
2017,224,39.00579149355955,32.8051368530611
2018,224,36.90525624621766,30.990992718700877
2020,224,36.15413206509687,29.984223083725613
2021,224,41.11964080158157,34.13311925794195
2022,224,51.665626940606494,42.91811162397094
2023,224,47.469621890802976,39.923492970216536
2024,224,54.66687690487996,45.906219233659556
1996,225,16.123912738258774,13.767001191701697
1997,225,20.447468736651476,17.24303116695405
1998,225,27.691818553135956,23.51151642255704
2000,225,29.806245597621885,25.382172109395242
2001,225,22.762654333705854,19.53272419034054
2002,225,20.654527018816626,17.417640183783114
2004,225,26.409872598593797,22.489915057876086
2005,225,36.710020798531794,31.16834870273799
2006,225,29.096520810469613,24.564008519290336
2008,225,36.432247725166604,30.722745739241784
2009,225,28.720434227824892,24.457525260591034
2010,225,30.372766357269978,25.769606514486917
2011,225,34.636207177406476,29.40759388207314
2012,225,40.75409245394326,35.02377252243805
2013,225,37.82324415366657,31.89575131165057
2014,225,36.66501744778152,30.42989283585029
2015,225,38.8918188272914,33.119194293980115
2016,225,51.56016798819922,43.74594086187695
2017,225,38.97497801924695,33.49481443503595
2019,225,38.357227715621434,32.346051313084224
2020,225,36.12557132124255,30.565942760320038
2021,225,41.08715744598059,34.86017268651785
2022,225,51.62481255362394,43.8316330087503
2023,225,47.43212222937442,40.76282304888742
1996,226,16.277265838550864,14.123327509856319
1997,226,20.641942793587468,17.618748181258454
1998,226,27.95519297699854,24.12348473993893
1999,226,23.050283394221765,19.732178206396465
2000,226,30.089730149086684,26.04086767071592
2002,226,20.850970388662375,17.79716184112495
2004,226,26.661054548475207,23.07355333592631
2005,226,37.05916654203884,31.979612492294624
2007,226,32.16987677275321,27.366671818404615
2008,226,36.77875159367285,31.39217898381558
2009,226,28.993591723903457,25.09222520906693
2010,226,30.66163903730395,26.440821757582135
2011,226,34.96562906396949,30.173027953734994
2013,226,38.18297766551488,32.59074376023906
2014,226,37.01373516842134,31.045207466763223
2015,226,39.26171545784136,33.97867417544726
2016,226,52.05055216113077,44.885381711062095
2018,226,37.226827463795686,31.668581674671987
2019,226,38.72203989764491,33.05085557320642
2021,226,41.477933746920236,35.76816789672676
2022,226,52.115811555268955,44.97250245410565
2024,226,55.14321268887257,46.909915612328525
1996,227,16.87279871180357,14.434997822538488
1997,227,21.39716517696027,18.013991511966235
1998,227,28.977983693882717,24.658759141834874
1999,227,23.89361922440392,20.173535440722336
2000,227,31.190616724806542,26.617013302120245
2001,227,23.819881126475128,20.095814066068083
2002,227,21.613840420326895,18.19640754523883
2003,227,21.834003919390376,18.09983674497241
2004,227,27.63649689712791,23.584048113733505
2006,227,30.447928292489266,25.17541201729186
2007,227,33.346869231848466,28.154974847792683
2008,227,38.124367978419286,32.09640321428255
2009,227,30.054374115523427,25.647382438051075
2010,227,31.783449922230094,27.02791806238483
2012,227,42.64694369289146,36.0319245823364
2013,227,39.57997017175217,33.32185552717736
2014,227,38.367948847383225,31.952206264686726
2015,227,40.69817551491443,34.73044116472887
2016,227,53.95491467448931,45.882024023613006
2017,227,40.785197091480825,34.4589557521074
2018,227,38.588837505377136,32.580802168132884
2019,227,40.13875495944814,33.79228907944108
2020,227,37.803447782616416,31.459597040161363
2021,227,42.9954781125339,36.56237011155425
2023,227,49.63513905349529,41.93617249311647
2024,227,57.160725717087196,48.26116609798927
1996,228,17.784925959258647,14.85406738422103
1997,228,22.553875317913302,18.545432726024274
1999,228,25.18528526672143,20.766981063254168
2001,228,25.10756095823888,20.687428256073154
2002,228,22.782263816247248,18.73323032051952
2003,228,23.014329142021335,18.58745820119311
2004,228,29.130499301509317,24.270455557983897
2005,228,40.49172260251504,32.83754029103597
2006,228,32.0939139702956,26.01275596274856
2007,228,35.149568864744104,28.983210762365637
2008,228,40.18533459214374,33.04329782560531
2009,228,31.679084633571634,26.393842678723818
2012,228,44.95239639385661,36.984363945435625
2013,228,41.719625238096256,34.30490291810492
2014,228,40.44208320828085,32.80908231720714
2015,228,42.89827968511907,35.74126141249152
2017,228,42.99000556430049,35.369816502678866
2018,228,40.67491289437871,33.539232805244936
2020,228,39.84706575964756,32.303866021974265
2023,228,52.318366865028594,43.04468007030383
2024,228,60.250779495443936,49.68086656860286
1997,229,18.975265697834956,18.748983502833077
1998,229,25.69802753922884,25.032308079444086
1999,229,21.18915143741349,20.99428055426983
2001,229,21.123759597481417,20.914026278133015
2002,229,19.167415932645117,18.938842324305718
2003,229,19.36265959493142,18.868915636396423
2005,229,34.066925710789086,33.332740317086646
2006,229,27.001592244598804,26.329015970040953
2007,229,29.572408243435085,29.30043881945392
2008,229,33.809152098871984,33.40597412656258
2010,229,28.185949030180147,27.437631660039692
2011,229,32.14242517845149,30.54950070131401
2012,229,37.81982711637805,37.39006341288454
2013,229,35.0999977852241,34.68142633173938
2014,229,34.025162568916734,33.30367527031209
2016,229,47.84787298622394,46.577545191281615
2017,229,36.16880764105768,35.75780521434289
2018,229,34.221049310941126,33.90632759492418
2020,229,33.52455617540276,32.79118211360913
2021,229,38.12891166860075,37.116615546316076
2022,229,47.90786318944437,45.533630147035964
2023,229,44.01704355225514,43.51685809144799
2024,229,50.6908251159691,50.22463533546719
1996,230,16.158383435436058,15.099962303060911
1998,230,27.751019834309382,25.45249421618765
1999,230,22.88193367814768,21.34074246344826
2000,230,29.869967231611472,27.17692409160443
2001,230,22.811317742967958,21.259418971218743
2002,230,20.69868354321385,19.252247018101798
2004,230,26.466333256475963,24.67321471356986
2005,230,36.78850174982815,33.889765555046836
2006,230,29.158725150945255,26.772747385569932
2007,230,31.934921326513926,29.78397460658949
2008,230,36.510134836019176,33.958784531381184
2009,230,28.78183454716043,26.831838651422178
2010,230,30.437699134352897,27.90082623567407
2011,230,34.71025460177321,31.20014239457667
2012,230,40.84121907156514,38.00845200415216
2013,230,37.904105022653404,35.2553432382633
2015,230,38.97496416125791,36.3343743119046
2016,230,51.670396501959026,47.36385453992659
2017,230,39.0583011360736,36.349198134679575
2018,230,36.95493814570427,34.46587289400696
2019,230,38.439230167669436,34.512830201681304
2021,230,41.17499611052726,37.743208074416785
2022,230,51.73517926853102,46.503403057857675
2023,230,47.53352555178047,44.23657681121593
2024,230,54.74046951904622,51.05347645727345
1996,231,16.73856980210234,15.349738614560144
1998,231,28.747453879415794,25.881469515743582
1999,231,23.70353727581383,21.694451423068795
2000,231,30.94248465452049,27.708087428558468
2001,231,23.630385789783716,21.612036349624322
2003,231,21.660306918046917,19.24073971679902
2004,231,27.416639070941212,25.141828029765602
2005,231,38.10943755077717,34.45844226143713
2006,231,30.205704563802048,27.28903223533019
2007,231,33.08158343217795,30.277624660682267
2009,231,29.815281245503154,27.34145027017718
2010,231,31.53060166021533,28.37133222723441
2011,231,35.95656841676166,31.814722712798705
2012,231,42.30767260622925,38.63977562000696
2014,231,38.06271863458789,33.95706561272393
2015,231,40.37440754852635,37.02446564519302
2017,231,40.4607368385585,36.952961402841645
2018,231,38.28185004743033,35.03712237441435
2020,231,37.502708369702184,33.43495923573998
2021,231,42.65343431483891,38.3796912161603
2022,231,53.592793664709504,47.41942696211631
2023,231,49.240274472235356,44.97135010907201
2024,231,56.705992508815825,51.899654704053894
1996,232,15.801852300964155,15.549242355180798
1997,232,20.039049215298675,19.02695112372683
1998,232,27.138699757625204,26.22410479761473
2000,232,29.210893052175308,28.113280427420715
2001,232,22.3079910936038,21.893682297462643
2002,232,20.24197169730278,19.486498494533226
2003,232,20.448161029238022,19.524382249530078
2004,232,25.882359503226056,25.468601590145422
2006,232,28.515344369732826,27.61902783158184
2009,232,28.146769773243907,27.69681277763511
2010,232,29.766098076830872,28.747139303323
2011,232,33.94438055871522,32.207546168010275
2012,232,39.940066661920795,39.1440324974874
2013,232,37.067759380846695,35.684312189154845
2014,232,35.93266719605705,34.45549834301683
2015,232,38.11499025087645,37.50568031445719
2017,232,38.19648841388939,37.435205014033954
2019,232,37.59107710862948,35.03720805123064
2020,232,35.4039960134309,33.92605861057819
2021,232,40.26647898479994,38.888069159839745
2022,232,50.59365405157984,48.00492517033793
2023,232,46.48470888901584,45.558235312679116
1996,233,16.873020253727287,15.774900189686226
1997,233,21.397446124372518,19.355882617762482
1998,233,28.978364178375106,26.61165811110982
1999,233,23.893932950565066,22.085318109642824
2000,233,31.19102626144295,28.62351593828773
2002,233,21.614124212711754,19.84007114126748
2003,233,21.834290602549075,19.860029120065924
2004,233,27.636859767733554,25.83821377776425
2007,233,33.34730708034567,30.823133491381192
2008,233,38.12486855606303,34.5448577431639
2009,233,30.054768733154532,28.098761801988765
2010,233,31.783867242839346,29.17221309250682
2011,233,36.24538501935513,32.80046293794623
2013,233,39.58048986163187,36.33178596240099
2014,233,38.36845262327376,35.045316042374616
2015,233,40.698709886967904,38.04998018502891
2016,233,53.95562310915953,48.193285473775525
2018,233,38.58934418156293,35.66838258295844
2019,233,40.139281986240874,35.74065971354277
2020,233,37.8039441465385,34.50719842307186
2021,233,42.996042648453226,39.46309329484662
2022,233,54.02327102312502,48.88865983998762
1996,234,16.011232131586763,15.978916016598742
1997,234,20.304573322892143,19.62784841311753
1998,234,27.49829661059811,26.962042620908367
1999,234,22.673552289700844,22.31770277679066
2000,234,29.597947159700816,28.92686977588161
2001,234,22.603579440320875,22.125349802292686
2002,234,20.51018459568497,20.10141281916134
2003,234,20.719106005263676,20.072382371603883
2004,234,26.225309427430084,26.17237782865691
2005,234,36.4534759088596,34.94671150065484
2006,234,28.893182224470632,28.006032136427645
2007,234,31.6440961130699,31.1474586191103
2008,234,36.177644029231445,35.029432404055136
2009,234,28.519723891245363,28.462161383305833
2010,234,30.160508836716442,29.556519628059814
2012,234,40.469285909984414,39.55880833039357
2014,234,36.40878706023714,35.41847520835554
2015,234,38.62002662578447,38.54207826984144
2016,234,51.19984409515089,48.87907217315388
2017,234,38.70260466672834,37.831873863639714
2018,234,36.618396600348646,36.0436900688227
2019,234,38.08917145909028,36.21126295927727
2020,234,35.87311080753661,34.87486736210941
2021,234,40.80002330536619,39.98296899362391
2023,234,47.10064683656453,46.04097696681924
2024,234,54.24195854514614,52.62618843430049
1996,235,15.250738060734635,16.107143983401134
1997,235,19.340156125243816,19.817683240404044
1998,235,26.19219528379032,27.182266188709246
1999,235,21.596614428844017,22.49928677272564
2000,235,28.192117605837723,29.203591728997583
2001,235,21.529965117380225,22.30637341186054
2002,235,19.536001369252958,20.265671212758544
2003,235,19.7349995267076,20.26609281542817
2004,235,24.97967185488641,26.38240651845454
2005,235,34.72202563302807,35.19665366970293
2006,235,27.52082726832633,28.204137377583283
2007,235,30.141079526108484,31.40088434378476
2008,235,34.45929508796837,35.36767033187109
2009,235,27.165107285641106,28.690565179983384
2010,235,28.72795898947786,29.798063857390428
2011,235,32.760517354239084,33.03628543439837
2012,235,38.54709455498888,39.93717037617313
2014,235,34.67945939459146,35.7588741762816
2015,235,36.785670529783644,38.85137161162674
2017,235,36.86432631727418,38.193718565107204
2018,235,34.879112998074305,36.33695310473629
2019,235,36.280029675356886,36.59221680233021
2020,235,34.16922644386339,35.210258098279226
2022,235,48.829121471347435,49.240150178202576
2023,235,44.86348217877141,46.48133801332404
2024,235,51.66559917904765,52.99809680337031
1997,236,18.144295235511294,19.894876335275477
1999,236,20.261229834281338,22.429853236277214
2000,236,26.448912916835454,29.316115991722306
2001,236,20.198701653194725,22.237154154247907
2003,236,18.514724264189162,20.344861863665813
2005,236,32.57505679793006,35.38411553310572
2006,236,25.819130510029822,28.352720459015007
2007,236,28.277364572300872,31.303980185460954
2008,236,32.32857168446566,35.50520901654884
2010,236,26.951621592050397,29.70570290914288
2011,236,30.734834563591797,33.213157247528514
2012,236,36.16361003228824,39.8132407156431
2013,236,33.56288827373647,36.52493256582837
2014,236,32.53512255995093,35.89729161106346
2016,236,45.7525047437069,49.014731452104904
2017,236,34.58489249142083,38.07519903726962
2018,236,32.722430971680765,36.22481607642476
2019,236,34.036724694459394,36.78809022397706
2020,236,32.05643887007045,35.34663902103309
2022,236,45.80986783815854,49.50377529604801
2023,236,42.0894361282963,46.337101043435716
2024,236,48.47095747074341,53.20431165878258
1996,237,15.918196115984895,16.173145259124748
1997,237,20.186590110548906,19.978575561626133
1998,237,27.338513032953177,27.28119706919951
1999,237,22.541803717995805,22.51142608872065
2001,237,22.47223745788099,22.318475264712646
2004,237,26.072922760557592,26.490512119836854
2005,237,36.24165672308262,35.784602858774875
2006,237,28.725293424275147,28.670148440590218
2007,237,31.460222655019496,31.417826447835548
2008,237,35.9674276119888,35.654339991540674
2009,237,28.354005134868558,28.80812878437295
2011,237,34.19430181209105,33.59102034000481
2012,237,40.23413217013637,39.95883744640001
2013,237,37.34067704002361,36.937564582093515
2015,237,38.39561832477603,39.01057054177984
2016,237,50.90233860307496,49.64587173437385
2017,237,38.47771653182315,38.21443976229221
2018,237,36.4056191145545,36.35655842647338
2019,237,37.86784778324779,37.20654772451126
2021,237,40.56294775904979,40.431208614494594
2023,237,46.82696043454804,46.506555483802984
2024,237,53.926776324314645,53.42790709680414
1996,238,15.194526684992692,16.179058345996886
1997,238,19.26887191732322,19.98607421663115
1998,238,26.095655737655555,27.44035070583931
2000,238,28.088206719073305,29.342570198415785
2001,238,21.45060968198396,22.44929943611304
2002,238,19.463995312294344,20.284002911902682
2003,238,19.66225999966012,20.36338029367077
2004,238,24.887601443936223,26.500197354028614
2005,238,34.59404672331191,35.79806544354468
2006,238,27.41939063252888,28.695972738825304
2007,238,30.029985129249617,31.60097499139419
2009,238,27.064981767346694,28.818661365722868
2011,238,32.63976819815458,33.60372239969008
2012,238,38.40501715472394,40.193064101090606
2014,238,34.55163737609022,35.929833245561056
2015,238,36.65008540991376,39.024833252517276
2016,238,48.58822800004822,50.04307286488915
2017,238,36.728451286843416,38.43844128381803
2020,238,34.04328504884378,35.3787018760318
2021,238,38.7188842037151,40.46767507089425
2022,238,48.64914643779534,49.901474425221394
2023,238,44.69812375193332,46.77916288702801
2024,238,51.4751694177587,53.4479391224694
1996,239,14.398923819182004,16.110071864068953
1998,239,24.729257236371943,27.321870708385926
2000,239,26.617475960263327,29.248448779911005
2001,239,20.32743112629859,22.35190896598863
2002,239,18.444838166327962,20.218780561936153
2003,239,18.632721486986668,20.297493573999162
2004,239,23.58445805273691,26.387202187885176
2005,239,32.78266271092015,35.87966496749026
2006,239,25.983679852043114,28.571482694774495
2007,239,28.457580623047992,31.46463227606228
2008,239,32.53460670941903,35.53929514887576
2009,239,25.64782824202611,28.69578041560963
2010,239,27.12338847620013,29.77321589937694
2011,239,30.93071245352933,33.680712223053774
2012,239,36.39408635422816,40.01869690448005
2013,239,33.77678979065097,36.83782605683033
2014,239,32.74247396581961,35.81405336847506
2015,239,34.731044850846295,38.85843383072512
2016,239,46.044092585834754,49.9071105688848
2017,239,34.80530740046872,38.27168606376612
2019,239,34.253646044718856,37.105401103930596
2020,239,32.26073955019252,35.264625448461786
2021,239,36.691518964105946,40.55900415257113
2022,239,46.10182126422595,49.738454880486174
2023,239,42.3576786633395,46.576223606960085
1996,240,14.801848446406877,16.01472816421354
1997,240,18.770898743107576,20.06802277196132
1998,240,25.421255255018256,27.15812382638278
1999,240,20.960940543216864,22.602935761186863
2000,240,27.362311943399003,29.174124734440714
2002,240,18.960979486034798,20.301558957248535
2003,240,19.154120339679224,20.381115168891267
2004,240,24.24442119224184,26.231035691133716
2005,240,33.700018918794484,35.7881258554572
2008,240,33.44502157409364,35.68530686831939
2009,240,26.365530603905338,28.525951137494186
2010,240,27.882381393176978,29.69747919310836
2011,240,31.796245596258746,33.594344316410165
2013,240,34.72196462497578,36.785901248523196
2014,240,33.658705573318144,35.960997973193564
2015,240,35.70292257416719,38.628459260576165
2016,240,47.33254296407343,50.1137513679799
2018,240,33.852482580618585,36.50434900804263
2019,240,35.212164732433195,37.052743228042566
2020,240,33.16349079886177,35.40940808236045
2021,240,37.71825657217856,40.45655033133228
2022,240,47.391887062235796,49.945354759510174
2024,240,50.14487599849504,53.66685779021812
1996,241,14.29781206900258,15.88429240212381
1997,241,18.1317072369011,19.971378982439052
1998,241,24.555604086233338,26.934108507318307
1999,241,20.24717316634884,22.49501632942331
2000,241,26.430563409471468,28.931321384703317
2001,241,20.184688365544922,22.166483106061502
2002,241,18.315315301133747,20.203936518618242
2003,241,18.5018792724008,20.282498325876663
2004,241,23.418843881796676,26.017390782791068
2006,241,25.8012179278789,28.334460802991874
2008,241,32.3061430362238,35.51311193669625
2009,241,25.467724726345462,28.293614744531368
2010,241,26.93292331963256,29.450060933462645
2012,241,36.138520742959706,39.686711779721016
2013,241,33.5396032915721,36.8530333674017
2014,241,32.512550612556375,35.66439319924891
2016,241,45.720762950561934,49.87005518793136
2017,241,34.56089847164961,37.954193705058266
2018,241,32.69972907501037,36.33005622397822
2019,241,34.01311097799435,37.12082310930271
2020,241,32.034199019874755,35.11512715055887
2021,241,36.43386472926237,40.12185204045234
2023,241,42.06023566850385,46.18983887679587
